NatEmis,Province,name
200400077,EC,CHRISSEM COMPREHESIVE CHRISTION SCHOOL
200100116,EC,CHRIST THE KING INTERNATIONAL
200200508,EC,CHRIST THE KING JUNIOR
200400078,EC,CHRIST THE KING PRIMARY SCHOOL
200401296,EC,CHUBEKILE SENIOR SECONDARY SCHOOL
200600102,EC,CHUMA JUNIOR PRIMARY SCHOOL
200400828,EC,CHUMANI JUNIOR PRIMARY SCHOOL
200404018,EC,CIBENI JUNIOR SECONDARY SCHOOL
200601159,EC,CIBENI SENIOR SECONDARY SCHOOL
200600238,EC,CIBINI JUNIOR SECONDARY SCHOOL (MTHATHA)
200100118,EC,CIBINI JUNIOR SECONDARY SCHOOL (MATATIELE)
200200084,EC,CIKICWAYO SENIOR PRIMARY SCHOOL
200200999,EC,CIKO JUNIOR SECONDARY SCHOOL
200401264,EC,CILDARA LHP SCHOOL
200400079,EC,CILO SENIOR PRIMARY SCHOOL
200401330,EC,CIMEZILE LHP SCHOOL
200500092,EC,CINGANI HIGH SCHOOL
200400080,EC,CINGCO JUNIOR SECONDARY SCHOOL
200300047,EC,CINTSA EAST PRIMARY SCHOOL
200200085,EC,CISIRA COMBINED PRIMARY SCHOOL
200300048,EC,CLAREMONT JUNIOR PRIMARY SCHOOL
200600103,EC,CLARENDON GIRLS PRIMARY SCHOOL
200100119,EC,CLARENDON HIGH SCHOOL FOR GIRLS
200400081,EC,CLARENDON PARK PRIMARY SCHOOL
200200086,EC,CLARENDON PREPARATORY SCHOOL
200200087,EC,CLARKEBURY J PRACT. SCHOOL
200600980,EC,CLARKEBURY SENIOR SECONDARY SCHOOL
200200089,EC,CLARKSON PRIMARY SCHOOL
200200088,EC,CLARKVILLE JUNIOR SECONDARY SCHOOL
200100120,EC,CLAUDE MAKENG SENIOR PRIMARY SCHOOL
200200090,EC,CLUMBER FARM SCHOOL
200400082,EC,COBOSI PJS SCHOOL
200400084,EC,COCKSKOMB PRIMARY SCHOOL
200100121,EC,COEGA PRIMARY SCHOOL
200500093,EC,COFFEE BAY CHRISTIAN COMPREHENSIVE SCHOOL
200501364,EC,COFFEEBAY JUNIOR SECONDARY SCHOOL
200100123,EC,COFIMVABA FINISHING SCHOOL
200400085,EC,COFIMVABA VILLAGE JUNIOR SECONDARY SCHOOL
200100124,EC,COKOMFENI JUNIOR SECONDARY SCHOOL
200100125,EC,COLA JUNIOR SECONDARY SCHOOL
200401091,EC,COLANA JUNIOR SECONDARY SCHOOL
200400087,EC,COLANA SENIOR SECONDARY SCHOOL
200600109,EC,COLCHESTER U.C.C. PRIMARY SCHOOL
200600110,EC,COLDSTREAM PRIMARY SCHOOL
200400088,EC,COLLEEN GLEN FARM SCHOOL
200500096,EC,COLLEGE HILL PREP SCHOOL
200500097,EC,COLLEGIATE JUNIOR SCHOOL FOR GIRLS
200500098,EC,COLLEGIATE GIRLS' HIGH SCHOOL
200100126,EC,COLLYWOBBLES JUNIOR SECONDARY SCHOOL
200100128,EC,COLOSA JUNIOR SECONDARY SCHOOL
200100129,EC,COLOSA SENIOR SECONDARY SCHOOL
200100130,EC,COLWANA SPRINGS JUNIOR SECONDARY SCHOOL
200100132,EC,COMMERCE SCIENCE AND TECHNOLOGY COLLEGE
200100131,EC,COMMERCIAL PARK PRIVATE SCHOOL
200300049,EC,CONSTANTIA (SSKV) PRIMARY SCHOOL
200300050,EC,COOKHOUSE PRIMARY SCHOOL
200300051,EC,COOKHOUSE SECONDARY SCHOOL
200500099,EC,CORANA JUNIOR SECONDARY SCHOOL
200404030,EC,COSELELANI SENIOR SCHOOL
200200994,EC,COTSWOLD PREPARATORY SCHOOL
200100134,EC,COVE RIDGE PRIMARY SCHOOL
200100136,EC,COVERSIDE PRIMARY SCHOOL
200101024,EC,COWAN HIGH SCHOOL
200400089,EC,COWIE BUSH PRIMARY SCHOOL
200100137,EC,COZA JUNIOR SECONDARY SCHOOL
200100138,EC,CRAB BUSH PRIMARY SCHOOL
200200093,EC,CRADOCK CORRECTIONAL CENTRE
200600115,EC,CRADOCK HIGH SCHOOL
200100139,EC,CRADOCK PRIMARY SCHOOL
200100140,EC,CRADOCK PREPARATORY SCHOOL
200400090,EC,CRANBERRY PRIMARY SCHOOL
200200094,EC,CREWE PRIMARY SCHOOL
200600356,EC,CRITCHLOW JUNIOR SECONDARY SCHOOL
200600117,EC,CUBE SENIOR PRIMARY SCHOOL
200600118,EC,CUMMING MEMORIAL PRIMARY SCHOOL
200601027,EC,CUNGCWINI JUNIOR SECONDARY SCHOOL
200200095,EC,CUNNINGHAM SENIOR SECONDARY SCHOOL
200200096,EC,CURRO WESTBROOK PRIVATE SCHOOL
200500102,EC,CVO OMEGA AKADEMIE
200600120,EC,CWAKA JUNIOR SECONDARY SCHOOL
200200097,EC,CWALINKUNGU JUNIOR SECONDARY SCHOOL
200300052,EC,CWARU LHP SCHOOL
200300053,EC,CWEBE JUNIOR SECONDARY SCHOOL
200100102,EC,CWEBENI JUNIOR SECONDARY SCHOOL (PORT ST JOHNS)
200100605,EC,CWEBENI JUNIOR SECONDARY SCHOOL (MOUNT FRERE)
200500103,EC,CWECWENI JUNIOR SECONDARY SCHOOL
200500104,EC,CWECWENI SENIOR SECONDARY SCHOOL
200200099,EC,CWELE PUBLIC JUNIOR SECONDARY SCHOOL
200400091,EC,CWENGCWANA PRIMARY SCHOOL
200400092,EC,D.D.SIWISA PRIMARY SCHOOL
200500105,EC,DF MALHERBE HIGH SCHOOL
200400093,EC,D.G.COSSIE PUBLIC PRIMARY SCHOOL
200400094,EC,D.M.SKOSANA SENIOR SECONDARY SCHOOL
200400095,EC,D.R.C. JUNIOR SECONDARY SCHOOL
200200971,EC,D.Z.DUMEZWENI SENIOR SECONDARY SCHOOL
200100144,EC,DABULA JUNIOR SECONDARY SCHOOL
200100165,EC,DABULAMANZI JUNIOR SECONDARY SCHOOL
200600122,EC,DABULAMANZI SENIOR PRIMARY SCHOOL (TABANKULU)
200600123,EC,DABULAMANZI SENIOR PRIMARY SCHOOL (NCORA)
200401244,EC,DABULINGWE SENIOR PRIMARY SCHOOL
200400096,EC,DAKANE SENIOR PRIMARY SCHOOL
200500107,EC,DAKHILE JUNIOR SECONDARY SCHOOL
200300054,EC,DALAGUBA JUNIOR SECONDARY SCHOOL
200500108,EC,DALASILE JUNIOR SECONDARY SCHOOL
200600124,EC,DALE COLLEGE
200400098,EC,DALE COLLGE BOYS' PRIMARY SCHOOL
200500109,EC,DALEVIEW PRIMARY SCHOOL
200500110,EC,DALIBANGO JUNIOR SECONDARY SCHOOL (KING WILLIAMS TOWN)
200400099,EC,DALIBANGO JUNIOR SECONDARY SCHOOL (UGIE)
200600125,EC,DALIBANGO SENIOR PRIMARY SCHOOL (PORT ST JOHNS)
200200103,EC,DALIBANGO SENIOR PRIMARY SCHOOL (MTHATHA)
200200104,EC,DALIBASO SENIOR SECONDARY SCHOOL
200300055,EC,DALIBHUNGA SENIOR PRIMARY SCHOOL
200300055,EC,DALIBUNGA COMP.HIGH SCHOOL
200100146,EC,DALIBUNGA JUNIOR SECONDARY SCHOOL
200300056,EC,DALIGQILI JUNIOR SECONDARY SCHOOL
200401337,EC,DALINDYEBO SENIOR PRIMARY SCHOOL (NGQELENI)
200400100,EC,DALINDYEBO SENIOR PRIMARY SCHOOL (TABANKULU)
200400101,EC,DALINDYEBO SENIOR SECONDARY SCHOOL
200400102,EC,DALISIZWE PJS SCHOOL
200500111,EC,DALISOKA JUNIOR PRIMARY SCHOOL
200401247,EC,DALIWE SENIOR PRIMARY SCHOOL
200400103,EC,DALIWONGA SENIOR SECONDARY SCHOOL
200400104,EC,DALROSE PRIMARY SCHOOL
200400105,EC,DALUBUHLE JUNIOR SECONDARY SCHOOL (MTHATHA)
200500112,EC,DALUBUHLE JUNIOR SECONDARY SCHOOL (COFIMVABA)
200400106,EC,DALUBUHLE SENIOR SCHOOL
200601048,EC,DALUBUZWE LHP SCHOOL
200400107,EC,DALUBUZWE SENIOR PRIMARY SCHOOL
200600126,EC,DALUHLANGA SENIOR SECONDARY SCHOOL (BUTTERWORTH)
200601092,EC,DALUHLANGA SENIOR SECONDARY SCHOOL (TSOLO)
200100147,EC,DALUHLANGA SENIOR SECONDARY SCHOOL (KOKSTAD)
200401324,EC,DALUKANYO SENIOR PRIMARY SCHOOL
200600127,EC,DALUKHANYO JUNIOR SECONDARY SCHOOL (NGQELENI)
200200106,EC,DALUKHANYO JUNIOR SECONDARY SCHOOL (TSOLO)
200601023,EC,DALUKHANYO SENIOR SECONDARY SCHOOL
200600128,EC,DALUKUKHANYA SENIOR PRIMARY SCHOOL (EAST LONDON)
200300057,EC,DALUKUKHANYA SENIOR PRIMARY SCHOOL (NQAMAKWE)
200400108,EC,DALUVUYO PRIMARY SCHOOL
200500113,EC,DALUXOLO JUNIOR PRIMARY SCHOOL
200300736,EC,DALUXOLO JUNIOR SECONDARY SCHOOL
200400109,EC,DALUXOLO PRIMARY SCHOOL (NQAMAKWE)
200401347,EC,DALUXOLO SENIOR PRIMARY SCHOOL (MTHATHA)
200400110,EC,DALUXOLO SENIOR PRIMARY SCHOOL (UGIE)
200200107,EC,DALUXOLO SENIOR PRIMARY SCHOOL (ENGCOBO)
200300059,EC,DAM DAM LHP SCHOOL
200600129,EC,DAMANE SENIOR PRIMARY SCHOOL (MATATIELE)
200501414,EC,DAMANE SENIOR PRIMARY SCHOOL (NCORA)
200300060,EC,DAMBA JUNIOR SECONDARY SCHOOL
200100148,EC,DAMBENI SENIOR PRIMARY SCHOOL
200400111,EC,DAMBUZA PUBLIC PRIMARY SCHOOL
200400112,EC,DAMELIN HIGH SCHOOL
200400113,EC,DANGENI SENIOR PRIMARY SCHOOL
200200108,EC,DANGER'S HOEK JUNIOR SECONDARY SCHOOL
200500114,EC,DANGWANA JUNIOR SECONDARY SCHOOL
200601141,EC,DANGWANA SENIOR SECONDARY SCHOOL
200500115,EC,DANIEL MPENDU PRIMARY SCHOOL
200500116,EC,DANIEL PIENAAR TECH HIGH SCHOOL
200100915,EC,DANIELS PUBLIC PRIMARY SCHOOL
200100932,EC,DANINGE LH PRIMARY SCHOOL
200500117,EC,DARABE JUNIOR SECONDARY SCHOOL
200600130,EC,DAVID LIVINGSTONE SEC SCHOOL
200500118,EC,DAVID MAMA SENIOR SECONDARY SCHOOL
200500119,EC,DAVID VUKU PRIMARY SCHOOL
200200109,EC,DAVIDSON PREPARATORY SCHOOL
200100909,EC,DAVIES JUNIOR SECONDARY SCHOOL
200100149,EC,DAWUWA LHP SCHOOL
200200110,EC,DAZA JUNIOR SECONDARY SCHOOL
200400114,EC,DE HOOP (DRC) PRIMARY SCHOOL
200100151,EC,DE HOOP PRIMARY SCHOOL
200200111,EC,DE HOOP SENIOR PRIMARY SCHOOL
200100152,EC,DE LA RAY MKATSHWA JUNIOR SECONDARY SCHOOL
200200112,EC,DE MISTKRAAL PRIMARY SCHOOL
200300062,EC,DE VILLIERS MPANGELE JUNIOR SECONDARY SCHOOL
200200113,EC,DE VOS MALAN PRIMARY SCHOOL
200300014,EC,DEBE MARELA PRIMARY SCHOOL
200100154,EC,DEBE PRIMARY SCHOOL
200100155,EC,DEBE VALLEY LHP SCHOOL
200600131,EC,DEBERA JUNIOR SECONDARY SCHOOL
200400574,EC,DEDELO JUNIOR SECONDARY SCHOOL
200100156,EC,DEDENI JPS
200300064,EC,DEEP LEVEL JUNIOR SECONDARY SCHOOL
200100160,EC,DELITYALA SENIOR PRIMARY SCHOOL
200200115,EC,DELVINE JUNIOR SECONDARY SCHOOL
200200114,EC,DENGWANE JUNIOR SECONDARY SCHOOL
200200116,EC,DESPATCH HIGH SCHOOL
200400115,EC,DESPATCH PRIMARY SCHOOL
200500120,EC,DESPATCH PREP SCHOOL
200601183,EC,DETYANA JUNIOR SECONDARY SCHOOL
200400116,EC,DIAMOND JUNIOR SECONDARY SCHOOL
200400117,EC,DIAS FARM SCHOOL
200600133,EC,DIAZ PRIMARY SCHOOL (BUTTERWORTH)
200500123,EC,DIBINKONZO JUNIOR SECONDARY SCHOOL
200100162,EC,DICKSON DYANI SENIOR PRIMARY SCHOOL
200100163,EC,DIDI JUNIOR SECONDARY SCHOOL
200100164,EC,DIDI SENIOR PRIMARY SCHOOL
200400118,EC,DIDWAYO SENIOR PRIMARY SCHOOL
200500124,EC,DIE HEUWEL PRIMARY SCHOOL (PORT ELIZABETH)
200100166,EC,DIETRICH PRIMARY SCHOOL
200100167,EC,DIKELA JUNIOR SECONDARY SCHOOL
200600135,EC,DIKELA SPRINGS JUNIOR SECONDARY SCHOOL
200200117,EC,DIKENI JUNIOR PRIMARY SCHOOL
200400119,EC,DIKIDIKANA PRIMARY SCHOOL
200500125,EC,DIKISHE JUNIOR SECONDARY SCHOOL
200400120,EC,DIKISO JUNIOR SECONDARY SCHOOL
200100168,EC,DIKO JUNIOR SECONDARY SCHOOL (BUTTERWORTH)
200100170,EC,DIKO JUNIOR SECONDARY SCHOOL (PORT ST JOHNS)
200400121,EC,DILIKILE JUNIOR SECONDARY SCHOOL
200400122,EC,DILIZA JUNIOR SECONDARY SCHOOL
200200118,EC,DILIZINTABA SENIOR SECONDARY SCHOOL (DEBENEK)
200200119,EC,DILIZINTABA SENIOR SECONDARY SCHOOL (TSOLO)
200400123,EC,DIMANDA SENIOR SECONDARY SCHOOL
200400124,EC,DIMBAZA CENTRAL JUNIOR SECONDARY SCHOOL
200300065,EC,DIMBAZA PRIMARY SCHOOL
200400125,EC,DINGANA SENIOR PRIMARY SCHOOL
200400126,EC,DINGEZWENI JUNIOR SECONDARY SCHOOL
200500127,EC,DINGILIZWE SENIOR PRIMARY SCHOOL
200200120,EC,DINGISWAYO JUNIOR SECONDARY SCHOOL
200400128,EC,DININKOSI JUNIOR SECONDARY SCHOOL
200401249,EC,DINIZULU HIGH SCHOOL
200200121,EC,DINIZULU JUNIOR SECONDARY SCHOOL
200200122,EC,DINWAYO JUNIOR SECONDARY SCHOOL
200500128,EC,DIOCESAN SCHOOL FOR GIRLS
200500129,EC,DISH PRIMARY SCHOOL
200401305,EC,DIVINE MASTER ACADEMY
200300066,EC,DIYA JUNIOR SECONDARY SCHOOL
200400129,EC,DLAKAVU PJS SCHOOL
200300836,EC,DLANGEZWA SENIOR PRIMARY SCHOOL
200400130,EC,DLEPU JUNIOR PRIMARY SCHOOL
200401280,EC,DLEPU JUNIOR SECONDARY SCHOOL
200401280,EC,DLUKULWANA JUNIOR SECONDARY SCHOOL
200500130,EC,DLUNGWANA SENIOR PRIMARY SCHOOL
200100171,EC,DOBE JUNIOR SECONDARY SCHOOL
200200124,EC,DOKODELA JUNIOR SECONDARY SCHOOL
200300074,EC,DOKODELA SENIOR PRIMARY SCHOOL
200300067,EC,DOLOPHINI SENIOR SECONDARY SCHOOL
200600137,EC,DONDASHE HIGH SCHOOL
200500131,EC,DONDASHE SENIOR SECONDARY SCHOOL
200500132,EC,DONGWE COMBINED PRIMARY SCHOOL
200300069,EC,DONTSA JUNIOR PRIMARY SCHOOL
200400131,EC,DORDRECHT HIGH SCHOOL
200500133,EC,DORDRECHT PRIMARY SCHOOL
200401253,EC,DOUGLAS JUNIOR SECONDARY SCHOOL
200400132,EC,DOUGLAS MBOPA SEC SCHOOL
200400133,EC,DOUGLAS ROSS PRIMARY SCHOOL
200400134,EC,DOWER PRACTISING SCHOOL
200300071,EC,DR A.W.HABELGAARN PRIMARY SCHOOL
200200126,EC,DR PALLO JORDAN PRIMARY SCHOOL
200200127,EC,DR VILJOEN PRIMARY SCHOOL
200601184,EC,DRAAIFONTEIN JUNIOR SECONDARY SCHOOL
200600139,EC,DREAMLAND PREPARATORY SCHOOL
200600975,EC,DRIE KUILEN PRIMARY SCHOOL
200300072,EC,DU PREEZ PRIMARY SCHOOL
200100177,EC,DUBA JUNIOR PRIMARY SCHOOL
200200128,EC,DUBE LHP SCHOOL
200100933,EC,DUBU LHP SCHOOL
200100178,EC,DUBULINGQANGA PRIMARY SCHOOL
200600142,EC,DUDUMASHE JUNIOR PRIMARY SCHOOL
200100180,EC,DUDUMASHE JUNIOR SECONDARY SCHOOL
200600143,EC,DUDUMAYO SENIOR SECONDARY SCHOOL
200400444,EC,DUDUMENI JUNIOR SECONDARY SCHOOL
200100181,EC,DUFF JUNIOR SECONDARY SCHOOL
200100183,EC,DUKATOLE JUNIOR SECONDARY SCHOOL
200500137,EC,DULI JUNIOR SECONDARY SCHOOL
200200131,EC,DUMAKUDE JUNIOR PRIMARY SCHOOL
200200132,EC,DUMALISILE COMPREHENSIVE HIGH
200400135,EC,DUMALISILE JUNIOR SECONDARY SCHOOL (WILLOWVALE)
200600145,EC,DUMALISILE JUNIOR SECONDARY SCHOOL (MTHATHA)
200300073,EC,DUMALISILE SENIOR SECONDARY SCHOOL
200400136,EC,DUMALITSHONA SENIOR PRIMARY SCHOOL
200500138,EC,DUMANENI JUNIOR SECONDARY SCHOOL
200300075,EC,DUMANI LHP SCHOOL
200400137,EC,DUMANI PRIMARY SCHOOL
200600146,EC,DUMANINONKE JUNIOR SECONDARY SCHOOL
200500140,EC,DUMASI SENIOR PRIMARY SCHOOL
200300875,EC,DUMBA PJS SCHOOL
200300068,EC,DUM-DUM SENIOR PRIMARY SCHOOL
200401301,EC,DUMELA JUNIOR SECONDARY SCHOOL
200200983,EC,DUMEZWENI JUNIOR SECONDARY SCHOOL (BOLO RESERVE)
200400138,EC,DUMEZWENI JUNIOR SECONDARY SCHOOL (LUSIKISIKI)
200400139,EC,DUMEZWENI SENIOR PRIMARY SCHOOL
200200133,EC,DUMEZWENI SENIOR SECONDARY SCHOOL
200100184,EC,DUMILE PRIMARY SCHOOL (MOUNT FRERE)
200400140,EC,DUMILE SENIOR PRIMARY SCHOOL (TSOLO)
200400141,EC,DUMILE SENIOR PRIMARY SCHOOL (BIZANA)
200400142,EC,DUMISA JUNIOR PRIMARY SCHOOL (EAST LONDON)
200600147,EC,DUMISA JUNIOR PRIMARY SCHOOL (MOUNT AYLIFF)
200500141,EC,DUMRANA PJS SCHOOL
200300076,EC,DUMSI JUNIOR SECONDARY SCHOOL (MOUNT FRERE)
200500142,EC,DUMSI JUNIOR SECONDARY SCHOOL (KOKSTAD)
200500143,EC,DUMSI SENIOR SECONDARY SCHOOL
200500144,EC,DUNBRODY FARM SCHOOL
200500145,EC,DUNCAN VILLAGE PUBLIC SCHOOL
200401257,EC,DUNGU JUNIOR SECONDARY SCHOOL
200500146,EC,DUNSKYE PRIMARY SCHOOL
200200134,EC,DUTYINI JUNIOR SECONDARY SCHOOL (MOUNT FRERE)
200500148,EC,DUTYINI JUNIOR SECONDARY SCHOOL (BIZANA)
200401308,EC,DWADWA PUBLIC SCHOOL
200500149,EC,DWAYI SENIOR PRIMARY SCHOOL
200500150,EC,DWEBA SENIOR SECONDARY SCHOOL
200500151,EC,DYABA JUNIOR SECONDARY SCHOOL
200100185,EC,DYAM DYAM PRIMARY SCHOOL
200200135,EC,DYANTYI JUNIOR SECONDARY SCHOOL
200500152,EC,DYIFANI JUNIOR SECONDARY SCHOOL
200600148,EC,DYOBUDAKA SENIOR PRIMARY SCHOOL
200500153,EC,DYOFILE SENIOR PRIMARY SCHOOL
200500154,EC,E.MACEMBE JUNIOR PRIMARY SCHOOL
200200136,EC,E.N.SEKU SENIOR SCHOOL
200601140,EC,E.W.PEARCE JUNIOR SECONDARY SCHOOL
200501398,EC,E.Z.KABANE HIGH SCHOOL
200400143,EC,E.Z.PONDO JUNIOR PRIMARY SCHOOL
200200137,EC,EAGERTON JUNIOR SECONDARY SCHOOL
200300757,EC,EARDLEY JUNIOR PRIMARY SCHOOL
200500156,EC,EAST BANK JUNIOR SECONDARY SCHOOL
200600149,EC,EAST LONDON PRIMARY SCHOOL
200601080,EC,EAST LONDON RC PRIMARY SCHOOL
200600150,EC,EAST LONDON SENIOR SCHOOL
200400144,EC,EAST LONDON SCIENCE COLLEGE
200401319,EC,EAST UPPER QOMBOLO JUNIOR SECONDARY SCHOOL
200100186,EC,EASTERN HORIZON
200200997,EC,EBENEZA CHRISTIAN SCHOOL
200400145,EC,EBENEZER CHRISTIAN SCHOOL
200600151,EC,EBENEZER JUNIOR SECONDARY SCHOOL
200300077,EC,EBENEZER JUNIOR SCHOOL
200200604,EC,EBENEZER MAJOMBOZI HIGH SCHOOL
200200140,EC,EBENEZER NYATHI SENIOR SECONDARY SCHOOL
200200139,EC,EBHOTWE JUNIOR PRIMARY SCHOOL
200201035,EC,EBLORWENI SENIOR PRIMARY SCHOOL
200300078,EC,EBONGWENI PUBLIC PRIMARY SCHOOL
200201070,EC,EBUCHELE JUNIOR SECONDARY SCHOOL
200300030,EC,EBUFUMBA JUNIOR SECONDARY SCHOOL
200200212,EC,EBUHLANYANGA JUNIOR SECONDARY SCHOOL
200500158,EC,EBUNTU JUNIOR SECONDARY SCHOOL
200100990,EC,EBUNTU SENIOR PRIMARY SCHOOL
200200141,EC,ECHIBINI SENIOR SECONDARY SCHOOL
200600152,EC,EDELWEISS PRIMARY SCHOOL
200200142,EC,EDEN CHRISTIAN SCHOOL
200500159,EC,EDENDALE JUNIOR SECONDARY SCHOOL
200100187,EC,EDLELWENI PUBLIC PRIMARY SCHOOL
200500160,EC,EDOLOPINI JUNIOR SECONDARY SCHOOL
200400146,EC,ED-U-COLLEGE
200500161,EC,EDUKID INDEPENDENT SCHOOL
200400147,EC,EDU-KID-PRE & JR
200300080,EC,EDUPLANET INDEPENDENT SCHOOL
200600155,EC,EDWARD ZIBI SENIOR SECONDARY SCHOOL
200600156,EC,EDWARD'S HOPE JUNIOR SECONDARY SCHOOL
200601178,EC,EENSAAMDAL JUNIOR PRIMARY SCHOOL
200601020,EC,EGQILI SENIOR SECONDARY SCHOOL
200600157,EC,EGUGWINI JUNIOR SECONDARY SCHOOL (STERKSPRUIT)
200500163,EC,EKUKHANYENI SENIOR PRIMARY SCHOOL
200100190,EC,EKUPHUMLENI JUNIOR PRIMARY SCHOOL
200401388,EC,EKUPHUMLENI SENIOR SCHOOL
200501576,EC,EKUPHUMLENI SENIOR SECONDARY SCHOOL
200100266,EC,EKUPUMLENI JUNIOR SECONDARY SCHOOL
200501208,EC,EKUZOLENI SENIOR PRIMARY SCHOOL
200500164,EC,EL SHADDAI CHRISTIAN ACADEMY
200200143,EC,ELANDHOOGTE FARM SCHOOL
200600160,EC,ELANDSDRIFT (PRES) PRIMARY SCHOOL
200600161,EC,ELETHU LHP SCHOOL
200200145,EC,ELIJAH CHRISTIAN SCHOOL
200200146,EC,ELIJAH MGIJIMA PRIMARY SCHOOL
200600162,EC,ELIM STATE-AIDED SCHOOL
200600163,EC,ELINUS PRIMARY SCHOOL
200500166,EC,ELITYENI SENIOR PRIMARY SCHOOL
200600164,EC,ELLEN OLIVIER PRIMARY SCHOOL
200100172,EC,ELLIOT HIGH SCHOOL
200400148,EC,ELLIOT NDABANKULU MAKAULA PRIMARY SCHOOL
200100192,EC,ELLIOTDALE TECH SENIOR SECONDARY SCHOOL
200200147,EC,ELLIOTDALE VILLAGE JUNIOR SECONDARY SCHOOL
200100992,EC,ELMOR PRIMARY SCHOOL
200200148,EC,ELSEN BRIDGING SCHOOL
200100905,EC,ELUCWECWE PJS SCHOOL
200600165,EC,ELUDIKIDI SENIOR PRIMARY SCHOOL
200500167,EC,ELUFEFENI PRIMARY SCHOOL
200600166,EC,ELUHEWINI PJS SCHOOL
200401338,EC,ELUKHANYISWENI COLLEGE
200501340,EC,ELUKHANYISWENI SENIOR PRIMARY SCHOOL (MOUNT FLETCHER)
200400149,EC,ELUKHANYISWENI SENIOR PRIMARY SCHOOL (MOUNT FRERE)
200400151,EC,ELUKHANYISWENI SENIOR SECONDARY SCHOOL
200100195,EC,ELUKHOLWENI JUNIOR SECONDARY SCHOOL (MATATIELE)
200101021,EC,ELUKHOLWENI PRIMARY SCHOOL
200400152,EC,ELUMANYANWENI PUBLIC SCHOOL
200400153,EC,ELUNCEDWENI JUNIOR PRIMARY SCHOOL
200100196,EC,ELUNDINI PRIMARY SCHOOL
200400154,EC,ELUNYAWENI JUNIOR SECONDARY SCHOOL
200300743,EC,ELUTHULINI JUNIOR SECONDARY SCHOOL
200500168,EC,ELUTHUTHU PRIMARY SCHOOL
200500169,EC,ELUXOLWENI JUNIOR PRIMARY SCHOOL
200200150,EC,ELY LHP SCHOOL
200500170,EC,EMABALENI COMBINED SCHOOL
200100197,EC,EMABHEKUTENI SENIOR PRIMARY SCHOOL
200100198,EC,EMAFINI PRIMARY SCHOOL
200500172,EC,EMAJWARENI PUBLIC SCHOOL
200100199,EC,EMANGQUZU JUNIOR SECONDARY SCHOOL
200400155,EC,EMANTLANENI JUNIOR SECONDARY SCHOOL
200500173,EC,EMAQWATINI JUNIOR SECONDARY SCHOOL
200600168,EC,EMARAMBENI JUNIOR SECONDARY SCHOOL
200300082,EC,EMAWENI JUNIOR SECONDARY SCHOOL
200200151,EC,EMAXHEGWINI JUNIOR SECONDARY SCHOOL
200200152,EC,EMAZIMENI JUNIOR SECONDARY SCHOOL
200500175,EC,EMAZIZINI SENIOR PRIMARY SCHOOL
200100201,EC,EMAZWENI JUNIOR PRIMARY SCHOOL
200200153,EC,EMBANDANA SENIOR PRIMARY SCHOOL
200500176,EC,EMBEKWENI JUNIOR PRIMARY SCHOOL
200500177,EC,EMBIZENI JUNIOR SECONDARY SCHOOL
200600170,EC,EMBOBENI JUNIOR SECONDARY SCHOOL
200400156,EC,EMCETENI JUNIOR SECONDARY SCHOOL
200400157,EC,EMDENI JUNIOR SECONDARY SCHOOL (ALICE)
200500181,EC,EMDENI JUNIOR SECONDARY SCHOOL (BIZANA)
200601119,EC,EMDENI SENIOR PRIMARY SCHOOL
200500182,EC,EMDIKISWENI JUNIOR SECONDARY SCHOOL
200500183,EC,EMDIZENI LHP SCHOOL
200500184,EC,EMFULENI LHP SCHOOL
200201032,EC,EMFUNDWENI PRIMARY SCHOOL (PORT ELIZABETH)
200500185,EC,EMFUNDWENI SENIOR SECONDARY SCHOOL
200500186,EC,EMGODINI JUNIOR SECONDARY SCHOOL
200501360,EC,EMGWALANA SENIOR PRIMARY SCHOOL
200200154,EC,EMGWALI PUBLIC SCHOOL
200500188,EC,EMHLANGA JUNIOR SECONDARY SCHOOL
200600172,EC,EMITSHATSHANENI JUNIOR SECONDARY SCHOOL
200500189,EC,EMIZAMOYETHU SENIOR SECONDARY SCHOOL
200200155,EC,EMJANYANA SENIOR PRIMARY SCHOOL
200600173,EC,EMJIKELWENI PRIMARY SCHOOL
200100202,EC,EMJIKWENI JUNIOR SECONDARY SCHOOL
200200156,EC,EMKANZI PJS SCHOOL
200500191,EC,EMMANGWENI LHP SCHOOL
200400158,EC,EMMANUEL JUNIOR PRIMARY SCHOOL
200200157,EC,EMMANUEL PRIMARY SCHOOL (BUTTERWORTH)
200500192,EC,EMMET MAHONGA JUNIOR PRIMARY SCHOOL
200500193,EC,EMNCOTSHO LHP SCHOOL
200400159,EC,EMNTLABATI PRIMARY SCHOOL
200400160,EC,EMPA JUNIOR SECONDARY SCHOOL
200600174,EC,EMPEHLO JUNIOR SECONDARY SCHOOL
200401315,EC,EMPENDLA JUNIOR SECONDARY SCHOOL
200400161,EC,EMPUMALANGA JUNIOR SECONDARY SCHOOL
200200158,EC,EMPUMALANGA PRIMARY SCHOOL (MOTHERWELL)
200200159,EC,EMPUMELELWENI SENIOR PRIMARY SCHOOL
200300873,EC,EMQHAPHINI JUNIOR SECONDARY SCHOOL
200600175,EC,EMSENGENI PRIMARY SCHOOL ( NORWOOD)
200200160,EC,EMTAMVUNA JUNIOR SECONDARY SCHOOL
200200161,EC,EMTHONJENI SENIOR PRIMARY SCHOOL
200400162,EC,EMTHWAKU SENIOR PRIMARY SCHOOL
